reader,attribute,book_count,positive_count,negative_count,neutral_count,observed_count,intent_count,preference_rate,exposure_rate,intent_rate,evidence_level
shannon,fiction romance african american and black,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,fiction romance clean and wholesome,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,fiction romance contemporary suspense,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,fiction romance historical general,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,fiction romance historical regency and georgian,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,fiction romance holiday,1,0,0,1,0,0,,0.0,0.0,sparse
shannon,fiction romance lgbtq lesbian,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,fiction romance new adult,1,0,0,1,0,0,,0.0,0.0,sparse
shannon,fiction romance paranormal,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,fiction romance small town and rural,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,fiction romance western,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,fiction science fiction,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,fiction science fiction time travel,1,0,0,1,0,0,,0.0,0.0,sparse
shannon,fiction thrillers historical,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,fiction thrillers supernatural,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,fiction urban and street lit,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,fiction visionary and metaphysical,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,fiction westerns,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,fictional work,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,figure skating,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,filles -- romans nouvelles etc,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,film adaptations,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,finance,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,finance personal,1,0,0,1,0,0,,0.0,0.0,sparse
shannon,finding your voice,1,0,0,1,0,0,,0.0,0.0,sparse
shannon,fire,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,fire fighters,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,fire fighters in fiction,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,fireworks,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,first love,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,first person narratives,1,0,0,1,0,0,,0.0,0.0,sparse
shannon,flechten,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,florists,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,flower language,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,foin d'odeur,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,fonctionnaires,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,food habits,1,0,0,1,0,0,,0.0,0.0,sparse
shannon,football fiction,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,foreign relations,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,forensic anthropology,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,forensic pathologists fiction,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,forensic sciences,1,0,0,1,0,0,,0.0,0.0,sparse
shannon,forensic scientists,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,form novel,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,fortune,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,foster care,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,foster children,1,0,0,1,0,0,,0.0,0.0,sparse
shannon,foster home care,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,fr res et s urs,1,0,0,1,0,0,,0.0,0.0,sparse
shannon,fraises,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,france,1,0,0,1,0,0,,0.0,0.0,sparse
shannon,free will and determinism,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,french language materials,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,fresas,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,friends,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,friends and associates,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,friendship in adolescence,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,friendship in adolescence in fiction,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,friendship--fiction,1,0,0,1,0,0,,0.0,0.0,sparse
shannon,frontier,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,fruits,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,funeral rites and ceremonies,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,funny,1,0,0,1,0,0,,0.0,0.0,sparse
shannon,g n rosit,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,game shows,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,gardening,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,gay,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,gay men,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,gefahr,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,gender and violence,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,gender studies,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,general and literary fiction,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,general fiction,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,general practitioners,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,genesis,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,genetic,1,0,0,1,0,0,,0.0,0.0,sparse
shannon,genetic engineering,1,0,0,1,0,0,,0.0,0.0,sparse
shannon,genre thriller,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,gens d'affaires,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,georgia,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,georgia bureau of investigation,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,german,1,0,0,1,0,0,,0.0,0.0,sparse
shannon,german language materials,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,german occupation of france 1940-1945 fast ocolc fst01353176,1,0,0,1,0,0,,0.0,0.0,sparse
shannon,germanic literature,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,germany history 1933-1945,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,geschichte,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,geschlechtsumwandlung,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,gesellschaft,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,gesellschaft soziologie,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,gesellschaftskritik,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,gestion,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,getting sick,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,ghosts,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,ghosts fiction,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,gideon cross fictitious character,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,girls and women,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,girls fiction,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,glasgow scotland -- fiction,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,glbt,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,got mail,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,government investigators -- fiction,1,0,0,1,0,0,,0.0,0.0,sparse
shannon,government policy,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,grad school,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,grade max 7,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,grade min 3,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,graduate students,1,0,0,1,0,0,,0.0,0.0,sparse
shannon,grandparent and child,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,grandparents fiction,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,graphic design,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,gratitud,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,great britain history 20th century,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,great britain history 21st century,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,great depression 1929-1939,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,greece fiction,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,greek americans,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,greek americans fiction,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,greek world,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,griechische familie,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,grief in widows,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,gritty,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,group identity,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,group psychotherapy for teenagers,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,group reading,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,grumpy,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,gsafd mystery fiction,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,gsafd suspense fiction,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,guerra mundial ii 1939-1945,1,0,0,1,0,0,,0.0,0.0,sparse
shannon,guerre mondiale 1939-1945,1,0,0,1,0,0,,0.0,0.0,sparse
shannon,guilt -- fiction,1,0,0,1,0,0,,0.0,0.0,sparse
shannon,guitarists,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,h mnd,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,habilet s de base,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,habiletes de survie,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,hallucinations and illusions--fiction,1,0,0,1,0,0,,0.0,0.0,sparse
shannon,handicapped children,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,handicapped children in fiction,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,handicraft,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,handmaid's tale atwood margaret,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,handmaids,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,harry prince duke of sussex 1984-,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,health and wellbeing,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,health resorts,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,healthkalanithi paul,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,heart,1,0,0,1,0,0,,0.0,0.0,sparse
shannon,heartwarming,1,0,0,1,0,0,,0.0,0.0,sparse
shannon,heaven,1,0,0,1,0,0,,0.0,0.0,sparse
shannon,heiresses,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,herb gardening,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,herbals,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,herbicides,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,herbs,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,hermaphrodites,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,hermaphroditism,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,heroism,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,hierba sagrada,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,hierbas,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,hierbas medicinales y arom ticas,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,hierbas medicinales y aromaticas,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,high school,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,high school students -- crimes against -- fiction,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,high schools -- fiction,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,high schools -- juvenile fiction,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,high schools in fiction,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,hinduism,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,histoire des am riques,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,histoire indig ne,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,histoires,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,histoires rotiques,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,historia sagrada,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,historical - general,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,historical fantasy,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,historical juvenile fiction,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,historical romance,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,history and criticism,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,history military world war i,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,history united states state and local general,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,history women,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,hit-and-run drivers,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,hockey players -- fiction,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,hockey romance,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,hollywood los angeles calif fiction,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,holocaust jewish 1939-1945 fiction,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,holocaust survivors,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,holy spirit,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,home care,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,homeless persons,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,homeless persons fiction,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,homicide par des jeunes,1,0,0,1,0,0,,0.0,0.0,sparse
shannon,homicide--fiction,1,0,0,1,0,0,,0.0,0.0,sparse
shannon,homicidio,1,0,0,1,0,0,,0.0,0.0,sparse
shannon,homme,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,honeymoons,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,horror ghost stories young adult,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,horror thriller,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,hospital,1,0,0,1,0,0,,0.0,0.0,sparse
shannon,hostage negotiations,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,household employees,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,housekeepers,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,housewives -- fiction,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,hq1206 a35 2014,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,human anatomy and physiology,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,human cloning,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,human ecology,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,human-animal relationships,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,human-plant relationships,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,humanit,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,humor,1,0,1,0,1,0,0.0,1.0,0.0,sparse
shannon,humor form essays,1,0,1,0,1,0,0.0,1.0,0.0,sparse
shannon,humor nonfiction,1,0,1,0,1,0,0.0,1.0,0.0,sparse
shannon,humorous,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,humour,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,hunger games,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,hunters,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,husbands -- death -- fiction,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,iceland fiction,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,identidad psicolog a,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,illinois fiction,1,0,0,1,0,0,,0.0,0.0,sparse
shannon,imaginary voyages,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,immigration,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,immigration and emigration,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,immortality,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,ind genas americanos,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,independence,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,indian philosophy,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,indianer,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,indianerin,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,indianerpolitik,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,indianersprachen,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,indians of north america,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,indians of north america middle west,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,indians of north america social life and customs,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,indiens d'am rique,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,indig nes am ricains,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,indigene,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,indigene frau,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,indigenes volk,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,indigenous knowledge,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,indigenous knowledge - ecology,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,indigenous knowledge - health and medicine,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,indigenous knowledge - world view,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,indigenous languages,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,indigenous people,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,indigenous peoples,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,indigenous women,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,industrial hygiene,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,industrial hygiene -- united states -- history -- 20th century,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,industrial toxicology,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,industrialists,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,infatuation,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,infid lit,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,infirmi res noires am ricaines,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,inflammation,1,0,0,1,0,0,,0.0,0.0,sparse
shannon,inflammation -- alternative treatment,1,0,0,1,0,0,,0.0,0.0,sparse
shannon,inflammation -- diet therapy -- recipes,1,0,0,1,0,0,,0.0,0.0,sparse
shannon,influence sur la nature,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,insta-love,1,0,0,1,0,0,,0.0,0.0,sparse
shannon,institutional care,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,insurgencia,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,insurgency -- juvenile fiction,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,interdependence,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,intergenerational relations,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,intergenerational relations -- fiction,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,internet archive wishlis,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,internet archive wishlist,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,internet personalities -- fiction,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,interpersoanl relations,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,interpersonal relations -- juvenile fiction,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,interpersonal relations in adolescence,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,interpersonal relations in fiction,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,interracial adoption,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,interracial marriage,1,0,0,1,0,0,,0.0,0.0,sparse
shannon,intersexuality,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,investigaci n,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,investigate,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,investigative reporting,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,involuntary sterilization,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,ishiguro kazuo 1954-,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,italian fiction,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,jackson brodie fictitious character,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,jackson miss -- fiction,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,japanese language books new england novela estadounidense ameri ki gra anski rat ljubav obitelj odrastanje growing up ene new england in fiction sisters in fiction family life in fiction mothers and daughters in fiction young women in fiction family in fiction,1,0,0,1,0,0,,0.0,0.0,sparse
shannon,jenseits,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,jesus christ,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,jeunes filles,1,0,0,1,0,0,,0.0,0.0,sparse
shannon,jeunesse,1,0,0,1,0,0,,0.0,0.0,sparse
shannon,jeux t l vis s,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,jeux te le vise s romans nouvelles etc pour la jeunesse,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,jewish,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,jewish families,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,jewish women in the holocaust,1,0,0,1,0,0,,0.0,0.0,sparse
shannon,jews,1,0,0,1,0,0,,0.0,0.0,sparse
shannon,jodi picoult,1,0,0,1,0,0,,0.0,0.0,sparse
shannon,joueurs de hockey,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,journalism,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,journalisme,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,journalisme d'enqu te,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,journalist,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,journalistin,1,0,0,1,0,0,,0.0,0.0,sparse
shannon,journalists -- united states -- biography,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,journalists biography,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,journalists sweden stockholm fiction,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,journalists united states,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,joven adulto,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,judges,1,0,0,1,0,0,,0.0,0.0,sparse
shannon,juegos del hambre,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,junge erwachsene,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,justice sociale,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,juvenile audience,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,juvenile fiction dystopian,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,juvenile fiction family general see also headings under social issues,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,juvenile fiction horror and ghost stories,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,juvenile fiction mysteries and detective stories,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,juvenile fiction science fiction,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,juvenile fiction science fiction fantasy magic,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,juvenile fiction social issues adolescence,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,juvenile fiction social issues bullying,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,juvenile fiction social issues dating and sex,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,juvenile fiction social issues new experience,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,juvenile fiction social themes adolescence,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,juvenile homicide,1,0,0,1,0,0,,0.0,0.0,sparse
shannon,juventud,1,0,0,1,0,0,,0.0,0.0,sparse
shannon,k rbe flechten,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,kalanithi paul,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,kansas city mo fiction,1,0,0,1,0,0,,0.0,0.0,sparse
shannon,kidnapping -- fiction,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,kidnapping -- investigation,1,0,0,1,0,0,,0.0,0.0,sparse
shannon,kidnapping -- investigation -- fiction,1,0,0,1,0,0,,0.0,0.0,sparse
shannon,kink,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,kleinstadt,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,knitting,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,knitting shops,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,kologie,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,kologische bewegung,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,kolonie -- spanien -- amerika -- geschichte,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,kosystem,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,kriminalfall,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,kriminalliteratur,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,kriminalroman,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,l ves du secondaire,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,laguages,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,land,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,landscape,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,language,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,language and emotions,1,0,0,1,0,0,,0.0,0.0,sparse
shannon,language and languages,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,languages,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,langue,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,langue indig ne,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,langues oubli es,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,large print,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,large tpe books,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,lawyers -- fiction,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,lawyers illinois biography,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,lcgft romance fiction,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,legislators,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,legislators' spouses,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,lengua ind gena,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,lenguaje,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,lenguaje cient fico,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,lenguaje de la ciencia,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,lenguaje de las plantas,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,lesbians fiction,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,lesbiennes,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,leuc miques,1,0,0,1,0,0,,0.0,0.0,sparse
shannon,leucemia,1,0,0,1,0,0,,0.0,0.0,sparse
